subject,relation,object,confidence,year,party
Carlos Zorrinho,Mentions_Topic,economy,0.9,2022,S&D
Carlos Zorrinho,Mentions_Topic,defense,0.8,2022,S&D
Carlos Zorrinho,Mentions_Topic,energy,0.7,2022,S&D
Carlos Zorrinho,Mentions_Topic,education,0.6,2022,S&D
Carlos Zorrinho,Mentions_Topic,geopolitics,0.5,2022,S&D
Carlos Zorrinho,Mentions_Entity,Ucrânia,1.0,2022,S&D
Carlos Zorrinho,Mentions_Entity,Federação Russa,1.0,2022,S&D
Carlos Zorrinho,Mentions_Entity,UE,1.0,2022,S&D
Carlos Zorrinho,Member_Of,S&D,1.0,2022,S&D
Tsvetelina Penkova,Mentions_Topic,energy crisis,0.9,2022,S&D
Tsvetelina Penkova,Mentions_Topic,energy policy,0.7,2022,S&D
Tsvetelina Penkova,Mentions_Entity,Simpson,1.0,2022,S&D
Tsvetelina Penkova,Mentions_Entity,Bek,1.0,2022,S&D
Tsvetelina Penkova,Member_Of,S&D,1.0,2022,S&D
Nathalie Loiseau,Mentions_Topic,war in Ukraine,0.9,2022,ALDE
Nathalie Loiseau,Mentions_Topic,European defense,0.7,2022,ALDE
Nathalie Loiseau,Mentions_Topic,sanctions against Russia,0.6,2022,ALDE
Nathalie Loiseau,Mentions_Topic,arming Ukraine,0.5,2022,ALDE
Nathalie Loiseau,Mentions_Topic,European security,0.4,2022,ALDE
Nathalie Loiseau,Mentions_Entity,Vladimir Poutine,1.0,2022,ALDE
Nathalie Loiseau,Mentions_Entity,Ukraine,1.0,2022,ALDE
Nathalie Loiseau,Mentions_Entity,Moldavie,1.0,2022,ALDE
Nathalie Loiseau,Mentions_Entity,Allemagne,1.0,2022,ALDE
Nathalie Loiseau,Mentions_Entity,Danemark,1.0,2022,ALDE
Nathalie Loiseau,Mentions_Entity,OTAN,1.0,2022,ALDE
Nathalie Loiseau,Mentions_Entity,Suède,1.0,2022,ALDE
Nathalie Loiseau,Mentions_Entity,Finlande,1.0,2022,ALDE
Nathalie Loiseau,Member_Of,ALDE,1.0,2022,ALDE
Rasmus Andresen,Mentions_Topic,LGBTI rights,0.9,2022,Greens/EFA
Rasmus Andresen,Mentions_Topic,violence and hate crimes,0.8,2022,Greens/EFA
Rasmus Andresen,Mentions_Topic,European community,0.7,2022,Greens/EFA
Rasmus Andresen,Mentions_Entity,Juraj,1.0,2022,Greens/EFA
Rasmus Andresen,Mentions_Entity,Matúš,1.0,2022,Greens/EFA
Rasmus Andresen,Mentions_Entity,Malte C.,1.0,2022,Greens/EFA
Rasmus Andresen,Mentions_Entity,Bratislava,1.0,2022,Greens/EFA
Rasmus Andresen,Mentions_Entity,Münster,1.0,2022,Greens/EFA
Rasmus Andresen,Mentions_Entity,London Pub,1.0,2022,Greens/EFA
Rasmus Andresen,Member_Of,Greens/EFA,1.0,2022,Greens/EFA
Ladislav Ilčić,Mentions_Topic,pluralism,0.9,2022,ECR
Ladislav Ilčić,Mentions_Topic,media autonomy,0.7,2022,ECR
Ladislav Ilčić,Mentions_Entity,Macron,1.0,2022,ECR
Ladislav Ilčić,Mentions_Entity,Poljska,1.0,2022,ECR
Ladislav Ilčić,Mentions_Entity,Mađarska,1.0,2022,ECR
Ladislav Ilčić,Mentions_Entity,Hoda,1.0,2022,ECR
Ladislav Ilčić,Mentions_Entity,Zagreb,1.0,2022,ECR
Ladislav Ilčić,Member_Of,ECR,1.0,2022,ECR
François-Xavier Bellamy,Mentions_Topic,war and conflict,0.9,2022,PPE
François-Xavier Bellamy,Mentions_Topic,international law,0.8,2022,PPE
François-Xavier Bellamy,Mentions_Topic,peace and sovereignty,0.7,2022,PPE
François-Xavier Bellamy,Mentions_Topic,responsibility and conscience,0.6,2022,PPE
François-Xavier Bellamy,Mentions_Topic,European values,0.5,2022,PPE
François-Xavier Bellamy,Mentions_Entity,Ukraine,1.0,2022,PPE
François-Xavier Bellamy,Mentions_Entity,Russia,1.0,2022,PPE
François-Xavier Bellamy,Member_Of,PPE,1.0,2022,PPE
Robert Hajšel,Mentions_Topic,space exploration,0.9,2022,S&D
Robert Hajšel,Mentions_Topic,EU leadership,0.7,2022,S&D
Robert Hajšel,Mentions_Entity,European Union,1.0,2022,S&D
Robert Hajšel,Mentions_Entity,Russia,1.0,2022,S&D
Robert Hajšel,Mentions_Entity,Ukraine,1.0,2022,S&D
Robert Hajšel,Member_Of,S&D,1.0,2022,S&D
Eugen Tomac,Mentions_Topic,digital services regulation,0.9,2022,PPE
Eugen Tomac,Mentions_Topic,online content,0.8,2022,PPE
Eugen Tomac,Mentions_Topic,consumer protection,0.7,2022,PPE
Eugen Tomac,Mentions_Topic,fair competition,0.6,2022,PPE
Eugen Tomac,Mentions_Topic,digital market,0.5,2022,PPE
Eugen Tomac,Mentions_Entity,Eugen Tomac,1.0,2022,PPE
Eugen Tomac,Member_Of,PPE,1.0,2022,PPE
Marlene Mortler,Mentions_Topic,water management,0.9,2022,PPE
Marlene Mortler,Mentions_Topic,climate change,0.7,2022,PPE
Marlene Mortler,Mentions_Entity,Marlene Mortler,1.0,2022,PPE
Marlene Mortler,Mentions_Entity,Italien,1.0,2022,PPE
Marlene Mortler,Mentions_Entity,Europa,1.0,2022,PPE
Marlene Mortler,Member_Of,PPE,1.0,2022,PPE
Valérie Hayer,Mentions_Topic,hate speech,0.9,2022,ALDE
Valérie Hayer,Mentions_Topic,fake news,0.8,2022,ALDE
Valérie Hayer,Mentions_Topic,homophobia,0.7,2022,ALDE
Valérie Hayer,Mentions_Topic,EU values,0.6,2022,ALDE
Valérie Hayer,Mentions_Topic,freedom of expression,0.5,2022,ALDE
Valérie Hayer,Mentions_Entity,Robert Fico,1.0,2022,ALDE
Valérie Hayer,Mentions_Entity,Monika Beňová,1.0,2022,ALDE
Valérie Hayer,Mentions_Entity,Čaputová,1.0,2022,ALDE
Valérie Hayer,Mentions_Entity,García Pérez,1.0,2022,ALDE
Valérie Hayer,Member_Of,ALDE,1.0,2022,ALDE
Rovana Plumb,Mentions_Topic,climate change,0.9,2022,S&D
Rovana Plumb,Mentions_Topic,sustainability,0.8,2022,S&D
Rovana Plumb,Mentions_Topic,regulation,0.7,2022,S&D
Rovana Plumb,Mentions_Entity,Rovana Plumb,1.0,2022,S&D
Rovana Plumb,Member_Of,S&D,1.0,2022,S&D
Moritz Körner,Mentions_Topic,Upload-Filter,0.9,2022,ALDE
Moritz Körner,Mentions_Topic,Meinungsfreiheit,0.8,2022,ALDE
Moritz Körner,Mentions_Topic,Big Tech,0.7,2022,ALDE
Moritz Körner,Mentions_Topic,Internet,0.6,2022,ALDE
Moritz Körner,Mentions_Topic,Europäischer Standard,0.5,2022,ALDE
Moritz Körner,Mentions_Entity,Moritz Körner,1.0,2022,ALDE
Moritz Körner,Mentions_Entity,Europäisches Parlament,1.0,2022,ALDE
Moritz Körner,Mentions_Entity,Französische Ratspräsidentschaft,1.0,2022,ALDE
Moritz Körner,Member_Of,ALDE,1.0,2022,ALDE
Georgios Kyrtsos,Mentions_Topic,Ukrainian war,0.9,2022,ALDE
Georgios Kyrtsos,Mentions_Topic,arms systems,0.8,2022,ALDE
Georgios Kyrtsos,Mentions_Topic,European Union,0.7,2022,ALDE
Georgios Kyrtsos,Mentions_Topic,Russia,0.6,2022,ALDE
Georgios Kyrtsos,Mentions_Topic,economic aid,0.5,2022,ALDE
Georgios Kyrtsos,Mentions_Entity,Ukraine,1.0,2022,ALDE
Georgios Kyrtsos,Mentions_Entity,Russia,1.0,2022,ALDE
Georgios Kyrtsos,Mentions_Entity,European Union,1.0,2022,ALDE
Georgios Kyrtsos,Member_Of,ALDE,1.0,2022,ALDE
Reinhard Bütikofer,Mentions_Topic,human rights,0.9,2022,Greens/EFA
Reinhard Bütikofer,Mentions_Topic,foreign policy,0.8,2022,Greens/EFA
Reinhard Bütikofer,Mentions_Topic,corruption,0.7,2022,Greens/EFA
Reinhard Bütikofer,Mentions_Entity,Reinhard Bütikofer,1.0,2022,Greens/EFA
Reinhard Bütikofer,Mentions_Entity,EPP,1.0,2022,Greens/EFA
Reinhard Bütikofer,Mentions_Entity,Zovko,1.0,2022,Greens/EFA
Reinhard Bütikofer,Member_Of,Greens/EFA,1.0,2022,Greens/EFA
Maria Grapini,Mentions_Topic,research and innovation,0.9,2022,S&D
Maria Grapini,Mentions_Topic,crisis management,0.7,2022,S&D
Maria Grapini,Mentions_Entity,European Commission,1.0,2022,S&D
Maria Grapini,Mentions_Entity,Maria Grapini,1.0,2022,S&D
Maria Grapini,Mentions_Entity,EU Parliament,1.0,2022,S&D
Maria Grapini,Member_Of,S&D,1.0,2022,S&D
Francesca Donato,Mentions_Topic,war crimes,0.9,2022,NI
Francesca Donato,Mentions_Topic,Ukraine,0.7,2022,NI
Francesca Donato,Mentions_Topic,Russia,0.6,2022,NI
Francesca Donato,Mentions_Topic,justice,0.5,2022,NI
Francesca Donato,Mentions_Topic,European Union,0.4,2022,NI
Francesca Donato,Mentions_Entity,Francesca Donato,1.0,2022,NI
Francesca Donato,Mentions_Entity,Putin,1.0,2022,NI
Francesca Donato,Mentions_Entity,Ukraine,1.0,2022,NI
Francesca Donato,Mentions_Entity,Russia,1.0,2022,NI
Francesca Donato,Mentions_Entity,European Union,1.0,2022,NI
Francesca Donato,Mentions_Entity,Odessa,1.0,2022,NI
Francesca Donato,Mentions_Entity,Donbass,1.0,2022,NI
Francesca Donato,Member_Of,NI,1.0,2022,NI
Caterina Chinnici,Mentions_Topic,poverty,0.9,2022,S&D
Caterina Chinnici,Mentions_Topic,COVID-19 pandemic,0.7,2022,S&D
Caterina Chinnici,Mentions_Topic,energy prices,0.6,2022,S&D
Caterina Chinnici,Mentions_Topic,discrimination,0.5,2022,S&D
Caterina Chinnici,Mentions_Topic,women's rights,0.4,2022,S&D
Caterina Chinnici,Mentions_Entity,Caterina Chinnici,1.0,2022,S&D
Caterina Chinnici,Mentions_Entity,Ucraina,1.0,2022,S&D
Caterina Chinnici,Member_Of,S&D,1.0,2022,S&D
Juozas Olekas,Mentions_Topic,agricultural policy,0.9,2022,S&D
Juozas Olekas,Mentions_Topic,fair prices for farmers,0.8,2022,S&D
Juozas Olekas,Mentions_Entity,European Commission,1.0,2022,S&D
Juozas Olekas,Mentions_Entity,J. Wojciechowski,1.0,2022,S&D
Juozas Olekas,Mentions_Entity,Rumunijos,1.0,2022,S&D
Juozas Olekas,Mentions_Entity,Portugalijos,1.0,2022,S&D
Juozas Olekas,Mentions_Entity,Lietuvos,1.0,2022,S&D
Juozas Olekas,Member_Of,S&D,1.0,2022,S&D
Angel Dzhambazki,Mentions_Topic,food production,0.9,2022,ECR
Angel Dzhambazki,Mentions_Topic,food supply chain,0.8,2022,ECR
Angel Dzhambazki,Mentions_Topic,European subsidies,0.7,2022,ECR
Angel Dzhambazki,Mentions_Topic,Russian invasion,0.6,2022,ECR
Angel Dzhambazki,Mentions_Topic,Ukraine,0.5,2022,ECR
Angel Dzhambazki,Mentions_Entity,European Union,1.0,2022,ECR
Angel Dzhambazki,Mentions_Entity,Russia,1.0,2022,ECR
Angel Dzhambazki,Mentions_Entity,Ukraine,1.0,2022,ECR
Angel Dzhambazki,Member_Of,ECR,1.0,2022,ECR
Vlad-Marius Botoş,Mentions_Topic,propaganda,0.9,2022,ALDE
Vlad-Marius Botoş,Mentions_Topic,Ukraine,0.8,2022,ALDE
Vlad-Marius Botoş,Mentions_Topic,war,0.7,2022,ALDE
Vlad-Marius Botoş,Mentions_Topic,Europe,0.6,2022,ALDE
Vlad-Marius Botoş,Mentions_Topic,freedom of speech,0.5,2022,ALDE
Vlad-Marius Botoş,Mentions_Entity,Putin,1.0,2022,ALDE
Vlad-Marius Botoş,Member_Of,ALDE,1.0,2022,ALDE
Pierre Larrouturou,Mentions_Topic,lobbyism,0.9,2022,S&D
Pierre Larrouturou,Mentions_Topic,climate change,0.8,2022,S&D
Pierre Larrouturou,Mentions_Topic,finance,0.6,2022,S&D
Pierre Larrouturou,Mentions_Entity,Frans Timmermans,1.0,2022,S&D
Pierre Larrouturou,Mentions_Entity,António Guterres,1.0,2022,S&D
Pierre Larrouturou,Mentions_Entity,María Fernanda Espinosa,1.0,2022,S&D
Pierre Larrouturou,Member_Of,S&D,1.0,2022,S&D
Karin Karlsbro,Mentions_Topic,human rights,0.9,2022,ALDE
Karin Karlsbro,Mentions_Topic,war crimes,0.8,2022,ALDE
Karin Karlsbro,Mentions_Topic,Belarus,0.7,2022,ALDE
Karin Karlsbro,Mentions_Topic,Ukraine,0.6,2022,ALDE
Karin Karlsbro,Mentions_Topic,Russia,0.5,2022,ALDE
Karin Karlsbro,Mentions_Entity,Ales Bialiatski,1.0,2022,ALDE
Karin Karlsbro,Mentions_Entity,Lukashenko,1.0,2022,ALDE
Karin Karlsbro,Mentions_Entity,Belarus,1.0,2022,ALDE
Karin Karlsbro,Mentions_Entity,Russia,1.0,2022,ALDE
Karin Karlsbro,Mentions_Entity,Ukraine,1.0,2022,ALDE
Karin Karlsbro,Mentions_Entity,Putin,1.0,2022,ALDE
Karin Karlsbro,Member_Of,ALDE,1.0,2022,ALDE
Mick Wallace,Mentions_Topic,sanctions,0.9,2022,GUE/NGL
Mick Wallace,Mentions_Topic,war,0.8,2022,GUE/NGL
Mick Wallace,Mentions_Topic,Russia,0.7,2022,GUE/NGL
Mick Wallace,Mentions_Topic,economy,0.6,2022,GUE/NGL
Mick Wallace,Mentions_Topic,humanitarian impact,0.5,2022,GUE/NGL
Mick Wallace,Mentions_Entity,Nicholas Mulder,1.0,2022,GUE/NGL
Mick Wallace,Mentions_Entity,Iraq,1.0,2022,GUE/NGL
Mick Wallace,Mentions_Entity,Venezuela,1.0,2022,GUE/NGL
Mick Wallace,Mentions_Entity,Syria,1.0,2022,GUE/NGL
Mick Wallace,Mentions_Entity,Russia,1.0,2022,GUE/NGL
Mick Wallace,Mentions_Entity,US,1.0,2022,GUE/NGL
Mick Wallace,Member_Of,GUE/NGL,1.0,2022,GUE/NGL
Theresa Muigg,Mentions_Topic,Rassismus und Diskriminierung,0.9,2022,S&D
Theresa Muigg,Mentions_Topic,Europäische Vielfaltidee,0.8,2022,S&D
Theresa Muigg,Mentions_Topic,Coronakrise,0.7,2022,S&D
Theresa Muigg,Mentions_Topic,Krieg,0.6,2022,S&D
Theresa Muigg,Mentions_Topic,Ausgrenzung,0.5,2022,S&D
Theresa Muigg,Mentions_Entity,Evin Incir,1.0,2022,S&D
Theresa Muigg,Member_Of,S&D,1.0,2022,S&D
Fabio Massimo Castaldo,Mentions_Topic,Bosnia and Herzegovina's political crisis,0.9,2022,NI
Fabio Massimo Castaldo,Mentions_Topic,European integration,0.8,2022,NI
Fabio Massimo Castaldo,Mentions_Topic,Russian influence,0.7,2022,NI
Fabio Massimo Castaldo,Mentions_Topic,Economic instability,0.6,2022,NI
Fabio Massimo Castaldo,Mentions_Topic,Nationalism,0.5,2022,NI
Fabio Massimo Castaldo,Mentions_Entity,Bosnia and Herzegovina,1.0,2022,NI
Fabio Massimo Castaldo,Mentions_Entity,Ratko Mladić,1.0,2022,NI
Fabio Massimo Castaldo,Mentions_Entity,Dodik,1.0,2022,NI
Fabio Massimo Castaldo,Mentions_Entity,Ucraina,1.0,2022,NI
Fabio Massimo Castaldo,Mentions_Entity,Mosca,1.0,2022,NI
Fabio Massimo Castaldo,Member_Of,NI,1.0,2022,NI
Silvia Sardone,Mentions_Topic,immigration,0.9,2022,ID
Silvia Sardone,Mentions_Topic,European Union policies,0.7,2022,ID
Silvia Sardone,Mentions_Topic,national sovereignty,0.6,2022,ID
Silvia Sardone,Mentions_Topic,border control,0.5,2022,ID
Silvia Sardone,Mentions_Topic,political hypocrisy,0.4,2022,ID
Silvia Sardone,Mentions_Entity,Salvini,1.0,2022,ID
Silvia Sardone,Mentions_Entity,Macron,1.0,2022,ID
Silvia Sardone,Mentions_Entity,France,1.0,2022,ID
Silvia Sardone,Mentions_Entity,Spain,1.0,2022,ID
Silvia Sardone,Mentions_Entity,Italy,1.0,2022,ID
Silvia Sardone,Mentions_Entity,Turchia,1.0,2022,ID
Silvia Sardone,Mentions_Entity,Nord Africa,1.0,2022,ID
Silvia Sardone,Mentions_Entity,Ceuta,1.0,2022,ID
Silvia Sardone,Mentions_Entity,Melilla,1.0,2022,ID
Silvia Sardone,Mentions_Entity,Svezia,1.0,2022,ID
Silvia Sardone,Member_Of,ID,1.0,2022,ID
Chris MacManus,Mentions_Topic,human rights,0.9,2022,GUE/NGL
Chris MacManus,Mentions_Topic,peace and reconciliation,0.8,2022,GUE/NGL
Chris MacManus,Mentions_Topic,economic considerations,0.7,2022,GUE/NGL
Chris MacManus,Mentions_Topic,housing market,0.6,2022,GUE/NGL
Chris MacManus,Mentions_Entity,John Hume,1.0,2022,GUE/NGL
Chris MacManus,Mentions_Entity,Taoiseach,1.0,2022,GUE/NGL
Chris MacManus,Mentions_Entity,British Government,1.0,2022,GUE/NGL
Chris MacManus,Mentions_Entity,Council of Europe,1.0,2022,GUE/NGL
Chris MacManus,Mentions_Entity,Good Friday Agreement,1.0,2022,GUE/NGL
Chris MacManus,Member_Of,GUE/NGL,1.0,2022,GUE/NGL
Cristian Terheş,Mentions_Topic,human rights,0.9,2022,ECR
Cristian Terheş,Mentions_Topic,COVID-19 crisis,0.8,2022,ECR
Cristian Terheş,Mentions_Topic,European Commission,0.7,2022,ECR
Cristian Terheş,Mentions_Topic,rule of law,0.6,2022,ECR
Cristian Terheş,Mentions_Topic,Ursula von der Leyen,0.5,2022,ECR
Cristian Terheş,Mentions_Entity,Ursula von der Leyen,1.0,2022,ECR
Cristian Terheş,Mentions_Entity,European Commission,1.0,2022,ECR
Cristian Terheş,Mentions_Entity,China,1.0,2022,ECR
Cristian Terheş,Member_Of,ECR,1.0,2022,ECR
Michael Gahler,Mentions_Topic,Ukraine war,0.9,2022,PPE
Michael Gahler,Mentions_Topic,weapon supply,0.7,2022,PPE
Michael Gahler,Mentions_Entity,Ukraine,1.0,2022,PPE
Michael Gahler,Mentions_Entity,Moscow,1.0,2022,PPE
Michael Gahler,Mentions_Entity,United States,1.0,2022,PPE
Michael Gahler,Mentions_Entity,Britain,1.0,2022,PPE
Michael Gahler,Mentions_Entity,Germany,1.0,2022,PPE
Michael Gahler,Mentions_Entity,France,1.0,2022,PPE
Michael Gahler,Mentions_Entity,Italy,1.0,2022,PPE
Michael Gahler,Mentions_Entity,Spain,1.0,2022,PPE
Michael Gahler,Mentions_Entity,NATO,1.0,2022,PPE
Michael Gahler,Mentions_Entity,Mr Stoltenberg,1.0,2022,PPE
Michael Gahler,Member_Of,PPE,1.0,2022,PPE
Frances Fitzgerald,Mentions_Topic,small businesses,0.9,2022,PPE
Frances Fitzgerald,Mentions_Topic,competition policy,0.8,2022,PPE
Frances Fitzgerald,Mentions_Topic,COVID-19,0.7,2022,PPE
Frances Fitzgerald,Mentions_Topic,Russian invasion of Ukraine,0.6,2022,PPE
Frances Fitzgerald,Mentions_Topic,climate emergency,0.5,2022,PPE
Frances Fitzgerald,Mentions_Entity,Ireland,1.0,2022,PPE
Frances Fitzgerald,Mentions_Entity,Ukraine,1.0,2022,PPE
Frances Fitzgerald,Mentions_Entity,EU,1.0,2022,PPE
Frances Fitzgerald,Member_Of,PPE,1.0,2022,PPE
Martin Hojsík,Mentions_Topic,wildlife conservation,0.9,2022,ALDE
Martin Hojsík,Mentions_Topic,environmental crime,0.7,2022,ALDE
Martin Hojsík,Mentions_Entity,Martin Hojsík,1.0,2022,ALDE
Martin Hojsík,Mentions_Entity,CITES,1.0,2022,ALDE
Martin Hojsík,Mentions_Entity,European Union,1.0,2022,ALDE
Martin Hojsík,Member_Of,ALDE,1.0,2022,ALDE
Bernhard Zimniok,Mentions_Topic,Afghanistan,0.9,2022,ID
Bernhard Zimniok,Mentions_Topic,Demokratie und Menschenrechte,0.7,2022,ID
Bernhard Zimniok,Mentions_Topic,Werteexport,0.6,2022,ID
Bernhard Zimniok,Mentions_Topic,westliche Perspektive,0.5,2022,ID
Bernhard Zimniok,Mentions_Topic,Kultur,0.4,2022,ID
Bernhard Zimniok,Mentions_Entity,Afghanistan,1.0,2022,ID
Bernhard Zimniok,Mentions_Entity,Weltbank,1.0,2022,ID
Bernhard Zimniok,Mentions_Entity,Deutschland,1.0,2022,ID
Bernhard Zimniok,Member_Of,ID,1.0,2022,ID
Karlo Ressler,Mentions_Topic,war,0.9,2022,PPE
Karlo Ressler,Mentions_Topic,energy,0.7,2022,PPE
Karlo Ressler,Mentions_Topic,politics,0.6,2022,PPE
Karlo Ressler,Mentions_Topic,security,0.5,2022,PPE
Karlo Ressler,Mentions_Topic,Europe,0.4,2022,PPE
Karlo Ressler,Mentions_Entity,Ukraine,1.0,2022,PPE
Karlo Ressler,Mentions_Entity,Russia,1.0,2022,PPE
Karlo Ressler,Mentions_Entity,Kolakušić,1.0,2022,PPE
Karlo Ressler,Member_Of,PPE,1.0,2022,PPE
Margarita de la Pisa Carrión,Mentions_Topic,European Union policies,0.9,2022,ECR
Margarita de la Pisa Carrión,Mentions_Topic,Social change and ideology,0.8,2022,ECR
Margarita de la Pisa Carrión,Mentions_Topic,Economic crisis and taxation,0.7,2022,ECR
Margarita de la Pisa Carrión,Mentions_Topic,Education and family,0.6,2022,ECR
Margarita de la Pisa Carrión,Mentions_Entity,Margarita de la Pisa Carrión,1.0,2022,ECR
Margarita de la Pisa Carrión,Member_Of,ECR,1.0,2022,ECR
Isabel Santos,Mentions_Topic,EU-China relations,0.9,2022,S&D
Isabel Santos,Mentions_Topic,sanctions,0.8,2022,S&D
Isabel Santos,Mentions_Topic,human rights,0.7,2022,S&D
Isabel Santos,Mentions_Topic,Ukraine invasion,0.6,2022,S&D
Isabel Santos,Mentions_Topic,diplomacy,0.5,2022,S&D
Isabel Santos,Mentions_Entity,China,1.0,2022,S&D
Isabel Santos,Mentions_Entity,Russia,1.0,2022,S&D
Isabel Santos,Mentions_Entity,Ukraine,1.0,2022,S&D
Isabel Santos,Mentions_Entity,Isabel Santos,1.0,2022,S&D
Isabel Santos,Mentions_Entity,EU,1.0,2022,S&D
Isabel Santos,Member_Of,S&D,1.0,2022,S&D
Emmanuel Maurel,Mentions_Topic,Taiwan Strait tensions,0.9,2022,GUE/NGL
Emmanuel Maurel,Mentions_Topic,China's military actions,0.8,2022,GUE/NGL
Emmanuel Maurel,Mentions_Topic,European responsibility,0.7,2022,GUE/NGL
Emmanuel Maurel,Mentions_Topic,democracy and Taiwan,0.6,2022,GUE/NGL
Emmanuel Maurel,Mentions_Topic,diplomacy and international relations,0.5,2022,GUE/NGL
Emmanuel Maurel,Mentions_Entity,Nancy Pelosi,1.0,2022,GUE/NGL
Emmanuel Maurel,Mentions_Entity,Joe Biden,1.0,2022,GUE/NGL
Emmanuel Maurel,Mentions_Entity,Emmanuel Maurel,1.0,2022,GUE/NGL
Emmanuel Maurel,Mentions_Entity,China,1.0,2022,GUE/NGL
Emmanuel Maurel,Mentions_Entity,Taiwan,1.0,2022,GUE/NGL
Emmanuel Maurel,Mentions_Entity,Borrell,1.0,2022,GUE/NGL
Emmanuel Maurel,Member_Of,GUE/NGL,1.0,2022,GUE/NGL
Clare Daly,Mentions_Topic,solidarity with Ukraine,0.9,2022,GUE/NGL
Clare Daly,Mentions_Topic,cultural heritage protection,0.8,2022,GUE/NGL
Clare Daly,Mentions_Topic,Ukrainian language laws,0.7,2022,GUE/NGL
Clare Daly,Mentions_Topic,peace settlement in Ukraine,0.6,2022,GUE/NGL
Clare Daly,Mentions_Topic,multiculturalism and diversity,0.5,2022,GUE/NGL
Clare Daly,Mentions_Entity,Ukraine,1.0,2022,GUE/NGL
Clare Daly,Mentions_Entity,Russia,1.0,2022,GUE/NGL
Clare Daly,Mentions_Entity,Russian,1.0,2022,GUE/NGL
Clare Daly,Member_Of,GUE/NGL,1.0,2022,GUE/NGL
Angel Dzhambazki,Mentions_Topic,sanctions,0.8,2022,ECR
Angel Dzhambazki,Mentions_Topic,energy independence,0.7,2022,ECR
Angel Dzhambazki,Mentions_Topic,Gazprom,0.9,2022,ECR
Angel Dzhambazki,Mentions_Topic,European Union,0.6,2022,ECR
Angel Dzhambazki,Mentions_Topic,economy,0.5,2022,ECR
Angel Dzhambazki,Mentions_Entity,Gazprom,1.0,2022,ECR
Angel Dzhambazki,Mentions_Entity,European Commission,1.0,2022,ECR
Angel Dzhambazki,Mentions_Entity,Bulgaria,1.0,2022,ECR
Angel Dzhambazki,Mentions_Entity,Poland,1.0,2022,ECR
Angel Dzhambazki,Member_Of,ECR,1.0,2022,ECR
Ulrike Müller,Mentions_Topic,Düngemittel,0.9,2022,ALDE
Ulrike Müller,Mentions_Topic,Landwirtschaft,0.7,2022,ALDE
Ulrike Müller,Mentions_Topic,GAP,0.6,2022,ALDE
Ulrike Müller,Mentions_Topic,Importabhängigkeit,0.5,2022,ALDE
Ulrike Müller,Mentions_Topic,Inflation,0.4,2022,ALDE
Ulrike Müller,Mentions_Entity,Renew-Fraktion,1.0,2022,ALDE
Ulrike Müller,Mentions_Entity,Ulrike Müller,1.0,2022,ALDE
Ulrike Müller,Mentions_Entity,EU-Markt,1.0,2022,ALDE
Ulrike Müller,Member_Of,ALDE,1.0,2022,ALDE
Chris MacManus,Mentions_Topic,transport policy,0.9,2022,GUE/NGL
Chris MacManus,Mentions_Topic,cycling infrastructure,0.8,2022,GUE/NGL
Chris MacManus,Mentions_Topic,climate change,0.7,2022,GUE/NGL
Chris MacManus,Mentions_Topic,regional imbalance,0.6,2022,GUE/NGL
Chris MacManus,Mentions_Topic,sustainable transport,0.5,2022,GUE/NGL
Chris MacManus,Mentions_Entity,Ireland,1.0,2022,GUE/NGL
Chris MacManus,Mentions_Entity,Western Rail Corridor,1.0,2022,GUE/NGL
Chris MacManus,Member_Of,GUE/NGL,1.0,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Topic,Northern Ireland,0.9,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Topic,Good Friday Agreement,0.8,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Topic,peace process,0.7,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Topic,democracy,0.6,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Topic,British Government,0.5,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Entity,Boris Johnson,1.0,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Entity,Jeffrey Donaldson,1.0,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Entity,Sinn Féin,1.0,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Entity,DUP,1.0,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Entity,Northern Ireland,1.0,2022,GUE/NGL
Pernando Barrena Arza,Mentions_Entity,Ireland,1.0,2022,GUE/NGL
Pernando Barrena Arza,Member_Of,GUE/NGL,1.0,2022,GUE/NGL
Joachim Stanisław Brudziński,Mentions_Topic,demographics,0.9,2022,ECR
Joachim Stanisław Brudziński,Mentions_Topic,security,0.8,2022,ECR
Joachim Stanisław Brudziński,Mentions_Topic,migration,0.7,2022,ECR
Joachim Stanisław Brudziński,Mentions_Topic,conflict,0.6,2022,ECR
Joachim Stanisław Brudziński,Mentions_Topic,Russia,0.5,2022,ECR
